Secondary 0 muon ke=133426 (x,y,z)= -5.19546 106.706 0 (m)
Secondary 0 muon ke=2361.67 (x,y,z)= -93.8433 -84.6608 0 (m)
Secondary 0 muon ke=6704.88 (x,y,z)= 149.249 -97.0567 0 (m)
Secondary 2 muon ke=12804.9 (x,y,z)= -72.0452 -84.4228 0 (m)
Secondary 0 muon ke=6247.02 (x,y,z)= -110.011 -49.0753 0 (m)
Secondary 0 muon ke=15022.9 (x,y,z)= -94.5299 137.723 0 (m)
Secondary 0 muon ke=2609.65 (x,y,z)= -107.347 75.3685 0 (m)
Secondary 0 muon ke=1948.72 (x,y,z)= 104.509 -84.2855 0 (m)
Secondary 0 muon ke=332.299 (x,y,z)= -26.8287 114.762 0 (m)
Secondary 0 muon ke=1568.32 (x,y,z)= 16.4744 -148.709 0 (m)
Secondary 0 muon ke=567.719 (x,y,z)= -86.977 84.4411 0 (m)
Secondary 0 muon ke=12216.2 (x,y,z)= -85.0728 -110.862 0 (m)
Secondary 0 muon ke=326.453 (x,y,z)= -34.4274 -37.9429 0 (m)
Secondary 0 muon ke=42725.5 (x,y,z)= -62.0205 118.809 0 (m)
Secondary 0 muon ke=1703.23 (x,y,z)= 55.2733 -126.06 0 (m)
Secondary 2 muon ke=612.901 (x,y,z)= -16.0167 144.791 0 (m)
Secondary 4 muon ke=920.183 (x,y,z)= 29.7034 38.8584 0 (m)
Secondary 5 muon ke=1164.7 (x,y,z)= -96.4158 140.488 0 (m)
Secondary 0 muon ke=10228 (x,y,z)= -114.781 89.8151 0 (m)
Secondary 0 muon ke=1553.29 (x,y,z)= -105.69 97.7616 0 (m)
Secondary 1 muon ke=9215.16 (x,y,z)= 140.57 -64.1353 0 (m)
Secondary 0 muon ke=15733.3 (x,y,z)= -107.255 -91.2616 0 (m)
Secondary 2 muon ke=5671.05 (x,y,z)= -5.59828 143.061 0 (m)
Secondary 0 muon ke=9519.63 (x,y,z)= 149.02 -53.2592 0 (m)
Secondary 1 muon ke=149919 (x,y,z)= -27.5062 17.6463 0 (m)
Secondary 2 muon ke=5594.19 (x,y,z)= 83.0038 84.1847 0 (m)
Secondary 0 muon ke=39457 (x,y,z)= -58.9627 -70.0861 0 (m)
Secondary 0 muon ke=2425.88 (x,y,z)= 60.8304 92.708 0 (m)
Secondary 0 muon ke=11745.2 (x,y,z)= -87.7277 -35.3337 0 (m)
Secondary 0 muon ke=904.49 (x,y,z)= 95.2623 51.3824 0 (m)
Secondary 0 muon ke=5361.88 (x,y,z)= 83.9009 -91.5271 0 (m)
Secondary 0 muon ke=13304.8 (x,y,z)= -43.3992 30.3076 0 (m)
Secondary 0 muon ke=12471.5 (x,y,z)= -77.6755 51.95 0 (m)
Secondary 0 muon ke=869.492 (x,y,z)= -98.8053 49.1211 0 (m)
Secondary 0 muon ke=31949.1 (x,y,z)= 6.5504 64.474 0 (m)
Secondary 0 muon ke=1548.04 (x,y,z)= 62.0663 102.705 0 (m)
Secondary 0 muon ke=1154 (x,y,z)= -148.709 -117.317 0 (m)
Secondary 0 muon ke=78824 (x,y,z)= 94.6398 -49.6796 0 (m)
Secondary 0 muon ke=1011.24 (x,y,z)= 33.4661 -46.3472 0 (m)
Secondary 0 muon ke=1292.71 (x,y,z)= 34.5281 87.8376 0 (m)
Secondary 0 muon ke=6151.28 (x,y,z)= 8.9307 0.508102 0 (m)
Secondary 0 muon ke=358.076 (x,y,z)= 71.4776 -90.7855 0 (m)
Secondary 0 muon ke=1216.89 (x,y,z)= -107.567 3.5201 0 (m)
Secondary 0 muon ke=2381 (x,y,z)= -86.1439 96.3426 0 (m)
Secondary 0 muon ke=799.418 (x,y,z)= 109.086 -10.7709 0 (m)
Secondary 0 muon ke=178.661 (x,y,z)= 52.6366 134.922 0 (m)
Secondary 0 muon ke=71.4199 (x,y,z)= -80.1382 -91.4904 0 (m)
Secondary 0 muon ke=1383.14 (x,y,z)= -7.4659 -1.62501 0 (m)
Secondary 0 muon ke=5943.5 (x,y,z)= 110.121 138.218 0 (m)
Secondary 0 muon ke=2686.46 (x,y,z)= 73.0889 134.766 0 (m)
Secondary 0 muon ke=4742.27 (x,y,z)= -90.8679 -91.1517 0 (m)
Secondary 0 muon ke=3310.92 (x,y,z)= -48.2056 -74.8467 0 (m)
Secondary 0 muon ke=12435 (x,y,z)= -82.9305 -138.886 0 (m)
Secondary 1 muon ke=15932.5 (x,y,z)= -35.9929 103.511 0 (m)
Secondary 2 muon ke=6007.16 (x,y,z)= -122.627 6.26659 0 (m)
Secondary 0 muon ke=1464.22 (x,y,z)= 138.913 135.196 0 (m)
Secondary 2 muon ke=196.095 (x,y,z)= -58.862 119.981 0 (m)
Secondary 0 muon ke=12530.9 (x,y,z)= 71.6058 5.9187 0 (m)
Secondary 0 muon ke=23947.2 (x,y,z)= 25.5836 -13.7004 0 (m)
Secondary 0 muon ke=59051.2 (x,y,z)= 21.8209 -149.735 0 (m)
Secondary 0 muon ke=3095.73 (x,y,z)= -61.279 -25.8308 0 (m)
Secondary 1 muon ke=3171.33 (x,y,z)= 145.679 124.421 0 (m)
Secondary 2 muon ke=48.7355 (x,y,z)= -145.212 -53.5064 0 (m)
Secondary 0 muon ke=18611.4 (x,y,z)= 128.403 -73.153 0 (m)
Secondary 0 muon ke=23833.7 (x,y,z)= -103.822 73.5741 0 (m)
Secondary 0 muon ke=6225.98 (x,y,z)= -83.1045 64.0621 0 (m)
Secondary 1 muon ke=5525.9 (x,y,z)= 97.4412 -142.026 0 (m)
Secondary 0 muon ke=1594.23 (x,y,z)= -128.01 144.956 0 (m)
Secondary 0 muon ke=439.521 (x,y,z)= -142.511 74.6544 0 (m)
Secondary 0 muon ke=7407.57 (x,y,z)= 17.4906 -65.4536 0 (m)
Secondary 0 muon ke=789.87 (x,y,z)= -38.2541 -96.0954 0 (m)
Secondary 0 muon ke=18427.2 (x,y,z)= -83.4615 -61.755 0 (m)
Secondary 0 muon ke=7202.46 (x,y,z)= -35.9013 140.818 0 (m)
Secondary 0 muon ke=1085.79 (x,y,z)= -141.742 -82.4361 0 (m)
Secondary 0 muon ke=2907.24 (x,y,z)= -100.224 50.2014 0 (m)
Secondary 0 muon ke=28157.6 (x,y,z)= 1.10318 33.64 0 (m)
Secondary 1 muon ke=8785.57 (x,y,z)= 5.99194 45.6697 0 (m)
Secondary 0 muon ke=612.101 (x,y,z)= 26.2062 59.5853 0 (m)
Secondary 0 muon ke=2213.64 (x,y,z)= 36.533 16.9322 0 (m)
Secondary 0 muon ke=3391.88 (x,y,z)= -22.5533 -52.0141 0 (m)
Secondary 0 muon ke=1728.79 (x,y,z)= -147.025 -40.7718 0 (m)
Secondary 1 muon ke=3249.84 (x,y,z)= 25.3822 94.9785 0 (m)
Secondary 0 muon ke=20316.4 (x,y,z)= -61.5902 -14.7441 0 (m)
Secondary 0 muon ke=2428.95 (x,y,z)= 127.634 109.929 0 (m)
Secondary 0 muon ke=1347.56 (x,y,z)= -31.864 -125.043 0 (m)
Secondary 0 muon ke=7504.28 (x,y,z)= -129.191 31.4886 0 (m)
Secondary 0 muon ke=50684.3 (x,y,z)= 58.8895 -53.8726 0 (m)
Secondary 0 muon ke=201.014 (x,y,z)= 147.217 -16.2455 0 (m)
Secondary 0 muon ke=4772.29 (x,y,z)= 83.5531 -116.218 0 (m)
Secondary 0 muon ke=699.557 (x,y,z)= 42.3464 113.362 0 (m)
Secondary 0 muon ke=3947.64 (x,y,z)= -116.877 -5.64405 0 (m)
Secondary 0 muon ke=1714.28 (x,y,z)= -19.6787 -148.727 0 (m)
Secondary 0 muon ke=36742.5 (x,y,z)= -83.3608 67.3579 0 (m)
Secondary 0 muon ke=4313.22 (x,y,z)= -109.233 -68.3741 0 (m)
Secondary 0 muon ke=18297.4 (x,y,z)= 128.339 -127.405 0 (m)
Secondary 0 muon ke=66.2722 (x,y,z)= 4.60038 -48.4162 0 (m)
Secondary 0 muon ke=2990.7 (x,y,z)= 62.3684 -130.005 0 (m)
Secondary 0 muon ke=277.015 (x,y,z)= 102.22 38.9499 0 (m)
Secondary 0 muon ke=5427.38 (x,y,z)= 142.53 81.2643 0 (m)
Secondary 0 muon ke=7273.67 (x,y,z)= 122.086 -122.26 0 (m)
Secondary 0 muon ke=131.182 (x,y,z)= 3.76728 -12.1441 0 (m)
Secondary 0 muon ke=5042.43 (x,y,z)= -72.6586 -15.8427 0 (m)
Secondary 0 muon ke=115.515 (x,y,z)= -75.8354 120.127 0 (m)
Secondary 0 muon ke=529.025 (x,y,z)= 6.11096 28.0921 0 (m)
Secondary 0 muon ke=7020.98 (x,y,z)= 111.412 -0.279227 0 (m)
Secondary 0 muon ke=14776.6 (x,y,z)= 19.5688 66.7903 0 (m)
Secondary 0 muon ke=1194.12 (x,y,z)= 132.294 -143.445 0 (m)
Secondary 1 muon ke=4741.27 (x,y,z)= -58.1846 13.9019 0 (m)
Secondary 2 muon ke=7913.37 (x,y,z)= -6.80674 -13.3526 0 (m)
Secondary 3 muon ke=80938.9 (x,y,z)= 66.3234 4.66447 0 (m)
Secondary 4 muon ke=132129 (x,y,z)= -79.4333 -112.931 0 (m)
Secondary 5 muon ke=23862.9 (x,y,z)= -112.016 59.1916 0 (m)
Secondary 6 muon ke=32525.8 (x,y,z)= 20.1181 -6.49547 0 (m)
Secondary 0 muon ke=17721.4 (x,y,z)= -69.5825 30.9485 0 (m)
Secondary 0 muon ke=784.317 (x,y,z)= 9.85535 86.4643 0 (m)
Secondary 0 muon ke=8736.45 (x,y,z)= -19.3491 2.58629 0 (m)
Secondary 0 muon ke=1461.16 (x,y,z)= 87.27 -31.2323 0 (m)
Secondary 0 muon ke=636.971 (x,y,z)= -91.3623 -69.6375 0 (m)
Secondary 0 muon ke=356885 (x,y,z)= 145.853 99.7025 0 (m)
Secondary 0 muon ke=2204.39 (x,y,z)= -70.1959 111.659 0 (m)
Secondary 0 muon ke=5394.61 (x,y,z)= -110.167 -69.7748 0 (m)
Secondary 2 muon ke=3305.43 (x,y,z)= 70.0769 78.2981 0 (m)
Secondary 3 muon ke=11621.5 (x,y,z)= -114.103 29.5752 0 (m)
Secondary 4 muon ke=3485.82 (x,y,z)= -134.775 -127.909 0 (m)
Secondary 5 muon ke=35395.3 (x,y,z)= 134.217 93.8524 0 (m)
Secondary 6 muon ke=1774.7 (x,y,z)= -29.1266 -30.6372 0 (m)
Secondary 7 muon ke=5627.23 (x,y,z)= -10.2399 -45.3584 0 (m)
Secondary 0 muon ke=3779.67 (x,y,z)= -116.868 -47.8486 0 (m)
Secondary 0 muon ke=1997.44 (x,y,z)= 114.827 -66.36 0 (m)
Secondary 1 muon ke=1740.67 (x,y,z)= 71.9537 48.0317 0 (m)
Secondary 3 muon ke=2339.83 (x,y,z)= -51.7486 115.715 0 (m)
Secondary 0 muon ke=1249.35 (x,y,z)= 13.8652 103.511 0 (m)
Secondary 2 muon ke=531.641 (x,y,z)= -24.2562 89.9249 0 (m)
Secondary 3 muon ke=3437.95 (x,y,z)= 131.818 -112.904 0 (m)
Secondary 4 muon ke=3500.11 (x,y,z)= -6.55955 135.801 0 (m)
Secondary 5 muon ke=2615.42 (x,y,z)= -5.79969 -95.2074 0 (m)
Secondary 6 muon ke=1328.68 (x,y,z)= -25.8217 -95.3722 0 (m)
Secondary 0 muon ke=752.752 (x,y,z)= -59.3106 -35.0774 0 (m)
Secondary 0 muon ke=5446.18 (x,y,z)= -106.843 -45.807 0 (m)
Secondary 0 muon ke=556.69 (x,y,z)= -100.883 135.462 0 (m)
Secondary 1 muon ke=2061.46 (x,y,z)= -65.3255 -78.2157 0 (m)
Secondary 0 muon ke=1892.4 (x,y,z)= -69.1431 122.013 0 (m)
Secondary 0 muon ke=744.493 (x,y,z)= 53.6895 -75.4143 0 (m)
Secondary 0 muon ke=1216.07 (x,y,z)= -4.81095 18.1864 0 (m)
Secondary 0 muon ke=1806.84 (x,y,z)= -39.0506 143.976 0 (m)
Secondary 0 muon ke=11213.1 (x,y,z)= 2.11023 -140.012 0 (m)
Secondary 0 muon ke=2388.13 (x,y,z)= 68.9234 -2.00952 0 (m)
Secondary 0 muon ke=579.537 (x,y,z)= 8.47295 142.264 0 (m)
Secondary 0 muon ke=10782.2 (x,y,z)= -49.1394 112.483 0 (m)
Secondary 0 muon ke=1214.84 (x,y,z)= 47.1803 34.2443 0 (m)
Secondary 0 muon ke=10657.6 (x,y,z)= 22.3885 16.0167 0 (m)
Secondary 0 muon ke=613.789 (x,y,z)= -58.6423 -133.228 0 (m)
Secondary 0 muon ke=644.589 (x,y,z)= -24.3752 -27.0118 0 (m)
Secondary 0 muon ke=1509.86 (x,y,z)= 129.319 -46.9422 0 (m)
Secondary 0 muon ke=1376.48 (x,y,z)= 3.37362 73.1164 0 (m)
Secondary 0 muon ke=5784.63 (x,y,z)= -122.096 -60.1346 0 (m)
Secondary 0 muon ke=14642.2 (x,y,z)= 42.4197 -100.27 0 (m)
Secondary 0 muon ke=5959.06 (x,y,z)= 108.134 -140.03 0 (m)
Secondary 0 muon ke=2370.84 (x,y,z)= 80.9164 129.658 0 (m)
Secondary 0 muon ke=344.579 (x,y,z)= 45.1112 -110.716 0 (m)
Secondary 0 muon ke=1245.47 (x,y,z)= -46.1091 -74.4072 0 (m)
Secondary 1 muon ke=300.739 (x,y,z)= -10.0201 -20.3195 0 (m)
Secondary 0 muon ke=5241.04 (x,y,z)= 38.4647 -106.294 0 (m)
Secondary 0 muon ke=5279.26 (x,y,z)= 67.9529 -97.6975 0 (m)
Secondary 0 muon ke=5158.47 (x,y,z)= 95.0883 13.9568 0 (m)
Secondary 0 muon ke=5552.37 (x,y,z)= 81.5481 44.9831 0 (m)
Secondary 0 muon ke=664.475 (x,y,z)= -121.491 52.5359 0 (m)
Secondary 0 muon ke=9838.72 (x,y,z)= 86.4552 114.46 0 (m)
Secondary 1 muon ke=2490.76 (x,y,z)= 55.2092 130.976 0 (m)
Secondary 2 muon ke=65611.4 (x,y,z)= -33.6126 -147.995 0 (m)
Secondary 0 muon ke=1504.19 (x,y,z)= -92.2595 55.2092 0 (m)
Secondary 1 muon ke=451.022 (x,y,z)= 149.002 -89.6869 0 (m)
Secondary 2 muon ke=438.898 (x,y,z)= -57.2141 -7.77717 0 (m)
Secondary 3 muon ke=3026.21 (x,y,z)= 89.2108 -126.325 0 (m)
Secondary 4 muon ke=1850.03 (x,y,z)= -8.34478 -133.942 0 (m)
Secondary 5 muon ke=3646.93 (x,y,z)= -108.638 96.0405 0 (m)
Secondary 0 muon ke=13182.5 (x,y,z)= -21.9033 27.021 0 (m)
Secondary 1 muon ke=1430 (x,y,z)= 19.9625 -134.418 0 (m)
Secondary 0 muon ke=1051.7 (x,y,z)= -21.116 138.959 0 (m)
Secondary 1 muon ke=2711.11 (x,y,z)= -88.6707 58.8163 0 (m)
Secondary 0 muon ke=3891.19 (x,y,z)= -31.6809 45.6239 0 (m)
Secondary 0 muon ke=5571.83 (x,y,z)= -105.681 24.604 0 (m)
Secondary 0 muon ke=441.118 (x,y,z)= -141.431 74.215 0 (m)
Secondary 0 muon ke=476.003 (x,y,z)= -93.0102 -88.3411 0 (m)
Secondary 0 muon ke=5626.36 (x,y,z)= 127.799 39.0232 0 (m)
Secondary 0 muon ke=6426.18 (x,y,z)= 15.0005 39.5816 0 (m)
Secondary 0 muon ke=7566.02 (x,y,z)= 40.9823 -84.1847 0 (m)
Secondary 0 muon ke=4777.59 (x,y,z)= 118.15 47.812 0 (m)
Secondary 0 muon ke=5321.94 (x,y,z)= -65.8381 -50.7141 0 (m)
Secondary 0 muon ke=460.326 (x,y,z)= -134.949 -144.242 0 (m)
Secondary 0 muon ke=2598.05 (x,y,z)= -35.6541 130.445 0 (m)
Secondary 1 muon ke=2521.44 (x,y,z)= -32.8802 44.7633 0 (m)
Secondary 2 muon ke=3844.01 (x,y,z)= -11.3385 -15.4307 0 (m)
Secondary 0 muon ke=1327.12 (x,y,z)= 38.5379 31.7541 0 (m)
Secondary 0 muon ke=2640.38 (x,y,z)= -99.0616 -104.024 0 (m)
Secondary 0 muon ke=895.221 (x,y,z)= -50.6317 -40.5337 0 (m)
Secondary 0 muon ke=1003.66 (x,y,z)= -134.354 136.67 0 (m)
Secondary 1 muon ke=2382 (x,y,z)= -136.46 -96.4891 0 (m)
Secondary 0 muon ke=3487.88 (x,y,z)= 69.1431 -80.9622 0 (m)
Secondary 0 muon ke=11785.5 (x,y,z)= -84.1115 57.0402 0 (m)
Secondary 0 muon ke=1172.01 (x,y,z)= -118.534 50.7049 0 (m)
Secondary 0 muon ke=965.748 (x,y,z)= -3.66658 -105.278 0 (m)
Secondary 0 muon ke=82717.8 (x,y,z)= 62.5332 -92.0855 0 (m)
Secondary 0 muon ke=1115.02 (x,y,z)= 96.7362 132.166 0 (m)
Secondary 0 muon ke=10533.3 (x,y,z)= 29.1632 -147.391 0 (m)
Secondary 0 muon ke=4742.67 (x,y,z)= 93.3306 124.082 0 (m)
Secondary 1 muon ke=3530.89 (x,y,z)= 29.0259 10.8899 0 (m)
Secondary 0 muon ke=2171.95 (x,y,z)= -131.388 64.941 0 (m)
Secondary 0 muon ke=1657.19 (x,y,z)= -2.00952 101.707 0 (m)
Secondary 0 muon ke=1497.96 (x,y,z)= 15.8427 -102.806 0 (m)
Secondary 1 muon ke=3965.49 (x,y,z)= -86.7024 52.9204 0 (m)
Secondary 0 muon ke=793.653 (x,y,z)= 136.231 23.9266 0 (m)
Secondary 0 muon ke=3622.36 (x,y,z)= 52.6092 97.9172 0 (m)
Secondary 0 muon ke=5376.22 (x,y,z)= -35.0865 -111.604 0 (m)
Secondary 0 muon ke=1759.01 (x,y,z)= -130.271 7.53914 0 (m)
Secondary 0 muon ke=361.24 (x,y,z)= -59.7958 -116.374 0 (m)
Secondary 0 muon ke=24325.1 (x,y,z)= 124.403 -92.6165 0 (m)
Secondary 0 muon ke=278.455 (x,y,z)= -148.37 -22.8463 0 (m)
Secondary 1 muon ke=1811.19 (x,y,z)= 49.1486 4.85672 0 (m)
Secondary 3 muon ke=1989.96 (x,y,z)= -127.872 113.545 0 (m)
Secondary 0 muon ke=1458.68 (x,y,z)= 35.9654 -60.3635 0 (m)
Secondary 2 muon ke=224.645 (x,y,z)= 87.0228 -94.0264 0 (m)
Secondary 0 muon ke=1475.38 (x,y,z)= 136.881 65.6825 0 (m)
Secondary 0 muon ke=17364.9 (x,y,z)= -102.156 -95.1891 0 (m)
Secondary 0 muon ke=849.312 (x,y,z)= 118.8 -90.6848 0 (m)
Secondary 0 muon ke=3705.41 (x,y,z)= 104.921 49.7345 0 (m)
Secondary 1 muon ke=718.477 (x,y,z)= -141.815 -79.296 0 (m)
Secondary 0 muon ke=8670.15 (x,y,z)= -19.8618 -131.681 0 (m)
Secondary 0 muon ke=607.499 (x,y,z)= -89.8334 -107.548 0 (m)
Secondary 0 muon ke=1690.35 (x,y,z)= -51.0437 9.87366 0 (m)
Secondary 0 muon ke=24888.7 (x,y,z)= -9.08633 -12.9314 0 (m)
Secondary 0 muon ke=3399.99 (x,y,z)= 5.29616 62.6339 0 (m)
Secondary 0 muon ke=3216.67 (x,y,z)= -12.6293 123.02 0 (m)
Secondary 0 muon ke=1900.71 (x,y,z)= 98.3109 80.7699 0 (m)
Secondary 0 muon ke=2411.13 (x,y,z)= -118.168 -109.581 0 (m)
Secondary 0 muon ke=1775.65 (x,y,z)= 89.5313 51.4923 0 (m)
Secondary 0 muon ke=5661.57 (x,y,z)= 89.513 81.6213 0 (m)
Secondary 1 muon ke=297.068 (x,y,z)= -138.08 -45.0288 0 (m)
Secondary 0 muon ke=26.687 (x,y,z)= -67.66 68.4748 0 (m)
Secondary 0 muon ke=2518.07 (x,y,z)= 73.7297 -126.051 0 (m)
Secondary 0 muon ke=3042.08 (x,y,z)= 139.362 -76.2657 0 (m)
Secondary 0 muon ke=1126.12 (x,y,z)= 113.389 122.801 0 (m)
Secondary 0 muon ke=1219.48 (x,y,z)= -12.8948 -129.722 0 (m)
Secondary 0 muon ke=22083.2 (x,y,z)= 53.3416 14.5427 0 (m)
Secondary 0 muon ke=3224.05 (x,y,z)= 79.122 123.67 0 (m)
Secondary 0 muon ke=4498.44 (x,y,z)= 111.705 -51.831 0 (m)
Secondary 0 muon ke=2474.68 (x,y,z)= 116.822 105.708 0 (m)
Secondary 0 muon ke=1637.49 (x,y,z)= -100.874 140.57 0 (m)
Secondary 0 muon ke=1712.59 (x,y,z)= 109.617 120.054 0 (m)
Secondary 0 muon ke=4596.6 (x,y,z)= 8.97647 -89.8334 0 (m)
Secondary 0 muon ke=911.983 (x,y,z)= -90.7031 -53.7993 0 (m)
Secondary 1 muon ke=2372.38 (x,y,z)= -59.2923 42.0626 0 (m)
Secondary 0 muon ke=714.57 (x,y,z)= 76.4305 139.408 0 (m)
Secondary 0 muon ke=6357.73 (x,y,z)= -54.7514 -22.9745 0 (m)
Secondary 0 muon ke=6814.5 (x,y,z)= -75.5058 -118.122 0 (m)
Secondary 0 muon ke=477.115 (x,y,z)= -108.665 29.1999 0 (m)
Secondary 0 muon ke=11858.1 (x,y,z)= 18.4153 -49.5423 0 (m)
Secondary 0 muon ke=1677.65 (x,y,z)= 15.3667 44.5711 0 (m)
Secondary 0 muon ke=6465.04 (x,y,z)= 66.3234 -58.9627 0 (m)
Secondary 0 muon ke=1449.1 (x,y,z)= 75.1121 -106.322 0 (m)
Secondary 0 muon ke=1490.01 (x,y,z)= 71.5234 -145.377 0 (m)
Secondary 1 muon ke=832.753 (x,y,z)= -77.5016 114.845 0 (m)
Secondary 2 muon ke=2207.21 (x,y,z)= -146.796 -7.57576 0 (m)
Secondary 3 muon ke=38123.8 (x,y,z)= 40.9732 -148.05 0 (m)
Secondary 0 muon ke=2977.62 (x,y,z)= 66.3508 1.85389 0 (m)
Secondary 0 muon ke=8193.68 (x,y,z)= -73.4368 21.4456 0 (m)
Secondary 1 muon ke=1959.79 (x,y,z)= 73.5833 7.98773 0 (m)
Secondary 2 muon ke=1174.19 (x,y,z)= -4.94827 94.1728 0 (m)
Secondary 3 muon ke=2770.11 (x,y,z)= 138.666 -89.6594 0 (m)
Secondary 0 muon ke=3017.72 (x,y,z)= 15.1927 47.9584 0 (m)
Secondary 0 muon ke=3664.09 (x,y,z)= -107.42 -35.9379 0 (m)
Secondary 0 muon ke=1925.28 (x,y,z)= 80.7791 111.229 0 (m)
Secondary 0 muon ke=440.263 (x,y,z)= 34.4274 -115.367 0 (m)
Secondary 0 muon ke=1826.27 (x,y,z)= -75.1488 -85.0728 0 (m)
Secondary 0 muon ke=8330.34 (x,y,z)= -149.46 -78.8657 0 (m)
Secondary 0 muon ke=1624.9 (x,y,z)= -132.88 100.993 0 (m)
Secondary 0 muon ke=1978.83 (x,y,z)= 123.927 -89.5313 0 (m)
Secondary 0 muon ke=2162.17 (x,y,z)= 13.2702 108.51 0 (m)
Secondary 0 muon ke=1173.86 (x,y,z)= 124.302 105.681 0 (m)
Secondary 0 muon ke=788.694 (x,y,z)= 38.5929 -133.649 0 (m)
Secondary 0 muon ke=6836.66 (x,y,z)= -46.3746 -133.814 0 (m)
Secondary 1 muon ke=11188 (x,y,z)= 3.31869 -67.2663 0 (m)
Secondary 0 muon ke=6485.88 (x,y,z)= 7.26449 -0.434862 0 (m)
Secondary 0 muon ke=19948.3 (x,y,z)= 95.5461 144.727 0 (m)
Secondary 0 muon ke=5089.63 (x,y,z)= -127.927 135.837 0 (m)
Secondary 0 muon ke=9538.51 (x,y,z)= 88.689 -48.4437 0 (m)
Secondary 0 muon ke=2326.88 (x,y,z)= 132.834 -124.522 0 (m)
Secondary 0 muon ke=1973.64 (x,y,z)= -14.0758 -106.917 0 (m)
Secondary 0 muon ke=5667.94 (x,y,z)= 51.6204 76.9706 0 (m)
Secondary 0 muon ke=391.686 (x,y,z)= -57.1958 143.848 0 (m)
Secondary 0 muon ke=1470.93 (x,y,z)= 77.0072 -46.3929 0 (m)
Secondary 0 muon ke=12918.2 (x,y,z)= -147.702 -53.6071 0 (m)
Secondary 0 muon ke=879.978 (x,y,z)= -147.299 -13.9751 0 (m)
Secondary 1 muon ke=2611.74 (x,y,z)= -2.82432 -4.51799 0 (m)
Secondary 2 muon ke=2899.32 (x,y,z)= 50.6134 102.394 0 (m)
Secondary 0 muon ke=1463.71 (x,y,z)= 139.307 -10.2582 0 (m)
Secondary 0 muon ke=3198.95 (x,y,z)= 2.26586 -80.6967 0 (m)
Secondary 0 muon ke=3369.08 (x,y,z)= -135.984 134.07 0 (m)
Secondary 1 muon ke=1167.83 (x,y,z)= -6.72434 102.22 0 (m)
Secondary 0 muon ke=1156.35 (x,y,z)= -9.50746 146.503 0 (m)
Secondary 0 muon ke=2155.16 (x,y,z)= -13.1054 95.8848 0 (m)
Secondary 0 muon ke=3199 (x,y,z)= -121.574 -38.0344 0 (m)
Secondary 0 muon ke=1301.9 (x,y,z)= 119.166 -71.7523 0 (m)
Secondary 0 muon ke=994.632 (x,y,z)= -24.6773 -19.2392 0 (m)
Secondary 0 muon ke=344.743 (x,y,z)= -1.41445 -95.6468 0 (m)
Secondary 0 muon ke=2298.5 (x,y,z)= 127.424 68.8959 0 (m)
Secondary 0 muon ke=6410.75 (x,y,z)= 87.6911 -31.3879 0 (m)
Secondary 0 muon ke=3835.27 (x,y,z)= -147.62 -78.6002 0 (m)
Secondary 0 muon ke=3217.26 (x,y,z)= 5.29616 -33.6126 0 (m)
Secondary 0 muon ke=5342.55 (x,y,z)= -64.5198 102.431 0 (m)
Secondary 0 muon ke=49077.8 (x,y,z)= -70.9375 -73.0431 0 (m)
Secondary 1 muon ke=539.719 (x,y,z)= 5.98279 -147.473 0 (m)
Secondary 2 muon ke=6706.95 (x,y,z)= -32.6421 -71.5051 0 (m)
Secondary 3 muon ke=611.834 (x,y,z)= -121.848 140.25 0 (m)
Secondary 4 muon ke=3232.26 (x,y,z)= 17.9301 122.801 0 (m)
Secondary 0 muon ke=3895.73 (x,y,z)= -144.672 -37.1647 0 (m)
Secondary 0 muon ke=2521.75 (x,y,z)= -41.6598 29.0991 0 (m)
Secondary 0 muon ke=662.349 (x,y,z)= 143.015 4.22503 0 (m)
Secondary 0 muon ke=20189.1 (x,y,z)= 7.39266 -77.3185 0 (m)
Secondary 0 muon ke=4301.29 (x,y,z)= 55.7402 -43.1887 0 (m)
Secondary 0 muon ke=4380.66 (x,y,z)= -45.0288 120.191 0 (m)
Secondary 0 muon ke=4184.55 (x,y,z)= 109.05 52.0782 0 (m)
Secondary 0 muon ke=3412.25 (x,y,z)= -15.1744 -46.631 0 (m)
Secondary 1 muon ke=3157.19 (x,y,z)= 123.698 -90.9869 0 (m)
Secondary 0 muon ke=339.012 (x,y,z)= -118.186 -133.283 0 (m)
Secondary 0 muon ke=1023.79 (x,y,z)= 87.8742 -40.1492 0 (m)
Secondary 0 muon ke=3012.08 (x,y,z)= 4.00531 -68.7769 0 (m)
Secondary 0 muon ke=16.2041 (x,y,z)= 96.9102 47.1711 0 (m)
Secondary 0 muon ke=3346 (x,y,z)= 45.9535 -128.495 0 (m)
Secondary 2 muon ke=3612.75 (x,y,z)= 116.538 -84.3312 0 (m)
Secondary 3 muon ke=8792.49 (x,y,z)= 3.72151 75.3227 0 (m)
Secondary 4 muon ke=2555.43 (x,y,z)= 66.0579 74.4164 0 (m)
Secondary 5 muon ke=30567.8 (x,y,z)= -39.5267 -59.4113 0 (m)
Secondary 6 muon ke=38524.5 (x,y,z)= 30.7196 -7.58491 0 (m)
Secondary 7 muon ke=6333.03 (x,y,z)= -69.0424 120.731 0 (m)
Secondary 9 muon ke=2029.5 (x,y,z)= -140.021 60.3543 0 (m)
Secondary 10 muon ke=3466.48 (x,y,z)= -132.706 -29.5294 0 (m)
